Program to calculate energy of water
Input NAME of configuration file
Thread 7 processed npair 34011
Thread 3 processed npair 70965
Thread 0 processed npair 97222
Thread 4 processed npair 62075
Thread 6 processed npair 43780
Thread 7 processed npair 34010
Thread 2 processed npair 79726
Thread 5 processed npair 53083
Thread 1 processed npair 88387
Thread 6 processed npair 43779
Thread 7 processed npair 34009
Thread 4 processed npair 62074
Thread 3 processed npair 70964
Thread 7 processed npair 34008
Thread 5 processed npair 53082
Thread 6 processed npair 43778
Thread 0 processed npair 97221
Thread 2 processed npair 79725
Thread 4 processed npair 62073
Thread 7 processed npair 34007
Thread 3 processed npair 70963
Thread 1 processed npair 88386
Thread 6 processed npair 43777
Thread 5 processed npair 53081
Thread 7 processed npair 34006
Thread 6 processed npair 43776
Thread 4 processed npair 62072
Thread 7 processed npair 34005
Thread 2 processed npair 79724
Thread 5 processed npair 53080
Thread 0 processed npair 97220
Thread 3 processed npair 70962
Thread 1 processed npair 88385
Thread 6 processed npair 43775
Thread 7 processed npair 34004
Thread 4 processed npair 62071
Thread 5 processed npair 53079
Thread 7 processed npair 34003
Thread 6 processed npair 43774
Thread 2 processed npair 79723
Thread 3 processed npair 70961
Thread 7 processed npair 34002
Thread 0 processed npair 97219
Thread 5 processed npair 53078
Thread 4 processed npair 62070
Thread 1 processed npair 88384
Thread 6 processed npair 43773
Thread 7 processed npair 34001
Thread 3 processed npair 70960
Thread 2 processed npair 79722
Thread 5 processed npair 53077
Thread 6 processed npair 43772
Thread 7 processed npair 34000
Thread 4 processed npair 62069
Thread 7 processed npair 33999
Thread 1 processed npair 88383
Thread 6 processed npair 43771
Thread 0 processed npair 97218
Thread 5 processed npair 53076
Thread 3 processed npair 70959
Thread 2 processed npair 79721
Thread 7 processed npair 33998
Thread 4 processed npair 62068
Thread 6 processed npair 43770
Thread 5 processed npair 53075
Thread 7 processed npair 33997
Thread 3 processed npair 70958
Thread 6 processed npair 43769
Thread 1 processed npair 88382
Thread 4 processed npair 62067
Thread 7 processed npair 33996
Thread 0 processed npair 97217
Thread 2 processed npair 79720
Thread 5 processed npair 53074
Thread 6 processed npair 43768
Thread 7 processed npair 33995
Thread 4 processed npair 62066
Thread 3 processed npair 70957
Thread 5 processed npair 53073
Thread 7 processed npair 33994
Thread 6 processed npair 43767
Thread 1 processed npair 88381
Thread 2 processed npair 79719
Thread 7 processed npair 33993
Thread 0 processed npair 97216
Thread 4 processed npair 62065
Thread 6 processed npair 43766
Thread 5 processed npair 53072
Thread 3 processed npair 70956
Thread 7 processed npair 33992
Thread 6 processed npair 43765
Thread 1 processed npair 88380
Thread 2 processed npair 79718
Thread 5 processed npair 53071
Thread 7 processed npair 33991
Thread 4 processed npair 62064
Thread 3 processed npair 70955
Thread 6 processed npair 43764
Thread 7 processed npair 33990
Thread 0 processed npair 97215
Thread 5 processed npair 53070
Thread 4 processed npair 62063
Thread 2 processed npair 79717
Thread 7 processed npair 33989
Thread 6 processed npair 43763
Thread 1 processed npair 88379
Thread 3 processed npair 70954
Thread 5 processed npair 53069
Thread 7 processed npair 33988
Thread 6 processed npair 43762
Thread 4 processed npair 62062
Thread 7 processed npair 33987
Thread 0 processed npair 97214
Thread 2 processed npair 79716
Thread 5 processed npair 53068
Thread 6 processed npair 43761
Thread 3 processed npair 70953
Thread 1 processed npair 88378
Thread 7 processed npair 33986
Thread 4 processed npair 62061
Thread 6 processed npair 43760
Thread 7 processed npair 33985
Thread 5 processed npair 53067
Thread 2 processed npair 79715
Thread 3 processed npair 70952
Thread 6 processed npair 43759
Thread 7 processed npair 33984
Thread 0 processed npair 97213
Thread 4 processed npair 62060
Thread 1 processed npair 88377
Thread 5 processed npair 53066
Thread 7 processed npair 33983
Thread 6 processed npair 43758
Thread 3 processed npair 70951
Thread 2 processed npair 79714
Thread 4 processed npair 62059
Thread 7 processed npair 33982
Thread 5 processed npair 53065
Thread 6 processed npair 43757
Thread 1 processed npair 88376
Thread 7 processed npair 33981
Thread 0 processed npair 97212
Thread 5 processed npair 53064
Thread 4 processed npair 62058
Thread 3 processed npair 70950
Thread 6 processed npair 43756
Thread 7 processed npair 33980
Thread 2 processed npair 79713
Thread 7 processed npair 33979
Thread 6 processed npair 43755
Thread 5 processed npair 53063
Thread 1 processed npair 88375
Thread 4 processed npair 62057
Thread 3 processed npair 70949
Thread 7 processed npair 33978
Thread 0 processed npair 97211
Thread 6 processed npair 43754
Thread 2 processed npair 79712
Thread 5 processed npair 53062
Thread 7 processed npair 33977
Thread 4 processed npair 62056
Thread 6 processed npair 43753
Thread 1 processed npair 88374
Thread 3 processed npair 70948
Thread 7 processed npair 33976
Thread 5 processed npair 53061
Thread 2 processed npair 79711
Thread 6 processed npair 43752
Thread 0 processed npair 97210
Thread 7 processed npair 33975
Thread 4 processed npair 62055
Thread 5 processed npair 53060
Thread 3 processed npair 70947
Thread 7 processed npair 33974
Thread 6 processed npair 43751
Thread 1 processed npair 88373
Thread 4 processed npair 62054
Thread 2 processed npair 79710
Thread 7 processed npair 33973
Thread 5 processed npair 53059
Thread 6 processed npair 43750
Thread 3 processed npair 70946
Thread 0 processed npair 97209
Thread 7 processed npair 33972
Thread 4 processed npair 62053
Thread 6 processed npair 43749
Thread 5 processed npair 53058
Thread 1 processed npair 88372
Thread 7 processed npair 33971
Thread 2 processed npair 79709
Thread 3 processed npair 70945
Thread 6 processed npair 43748
Thread 7 processed npair 33970
Thread 5 processed npair 53057
Thread 4 processed npair 62052
Thread 0 processed npair 97208
Thread 7 processed npair 33969
Thread 6 processed npair 43747
Thread 1 processed npair 88371
Thread 2 processed npair 79708
Thread 5 processed npair 53056
Thread 3 processed npair 70944
Thread 7 processed npair 33968
Thread 4 processed npair 62051
Thread 6 processed npair 43746
Thread 7 processed npair 33967
Thread 5 processed npair 53055
Thread 2 processed npair 79707
Thread 6 processed npair 43745
Thread 1 processed npair 88370
Thread 3 processed npair 70943
Thread 4 processed npair 62050
Thread 0 processed npair 97207
Thread 7 processed npair 33966
Thread 5 processed npair 53054
Thread 6 processed npair 43744
Thread 7 processed npair 33965
Thread 4 processed npair 62049
Thread 3 processed npair 70942
Thread 2 processed npair 79706
Thread 7 processed npair 33964
Thread 6 processed npair 43743
Thread 1 processed npair 88369
Thread 5 processed npair 53053
Thread 0 processed npair 97206
Thread 7 processed npair 33963
Thread 4 processed npair 62048
Thread 6 processed npair 43742
Thread 5 processed npair 53052
Thread 3 processed npair 70941
Thread 7 processed npair 33962
Thread 2 processed npair 79705
Thread 6 processed npair 43741
Thread 1 processed npair 88368
Thread 7 processed npair 33961
Thread 4 processed npair 62047
Thread 5 processed npair 53051
Thread 0 processed npair 97205
Thread 3 processed npair 70940
Thread 7 processed npair 33960
Thread 6 processed npair 43740
Thread 2 processed npair 79704
Thread 5 processed npair 53050
Thread 7 processed npair 33959
Thread 4 processed npair 62046
Thread 6 processed npair 43739
Thread 1 processed npair 88367
Thread 3 processed npair 70939
Thread 7 processed npair 33958
Thread 5 processed npair 53049
Thread 6 processed npair 43738
Thread 2 processed npair 79703
Thread 0 processed npair 97204
Thread 4 processed npair 62045
Thread 7 processed npair 33957
Thread 6 processed npair 43737
Thread 1 processed npair 88366
Thread 5 processed npair 53048
Thread 7 processed npair 33956
Thread 3 processed npair 70938
Thread 4 processed npair 62044
Thread 7 processed npair 33955
Thread 2 processed npair 79702
Thread 6 processed npair 43736
Thread 5 processed npair 53047
Thread 0 processed npair 97203
Thread 7 processed npair 33954
Thread 3 processed npair 70937
Thread 6 processed npair 43735
Thread 1 processed npair 88365
Thread 4 processed npair 62043
Thread 5 processed npair 53046
Thread 7 processed npair 33953
Thread 2 processed npair 79701
Thread 6 processed npair 43734
Thread 7 processed npair 33952
Thread 3 processed npair 70936
Thread 4 processed npair 62042
Thread 5 processed npair 53045
Thread 0 processed npair 97202
Thread 1 processed npair 88364
Thread 6 processed npair 43733
Thread 7 processed npair 33951
Thread 2 processed npair 79700
Thread 4 processed npair 62041
Thread 7 processed npair 33950
Thread 5 processed npair 53044
Thread 3 processed npair 70935
Thread 6 processed npair 43732
Thread 7 processed npair 33949
Thread 1 processed npair 88363
Thread 6 processed npair 43731
Thread 5 processed npair 53043
Thread 4 processed npair 62040
Thread 0 processed npair 97201
Thread 2 processed npair 79699
Thread 7 processed npair 33948
Thread 3 processed npair 70934
Thread 6 processed npair 43730
Thread 7 processed npair 33947
Thread 5 processed npair 53042
Thread 4 processed npair 62039
Thread 6 processed npair 43729
Thread 1 processed npair 88362
Thread 7 processed npair 33946
Thread 2 processed npair 79698
Thread 3 processed npair 70933
Thread 5 processed npair 53041
Thread 0 processed npair 97200
Thread 7 processed npair 33945
Thread 6 processed npair 43728
Thread 4 processed npair 62038
Thread 7 processed npair 33944
Thread 5 processed npair 53040
Thread 3 processed npair 70932
Thread 2 processed npair 79697
Thread 6 processed npair 43727
Thread 1 processed npair 88361
Thread 7 processed npair 33943
Thread 4 processed npair 62037
Thread 5 processed npair 53039
Thread 6 processed npair 43726
Thread 0 processed npair 97199
Thread 7 processed npair 33942
Thread 3 processed npair 70931
Thread 2 processed npair 79696
Thread 4 processed npair 62036
Thread 6 processed npair 43725
Thread 7 processed npair 33941
Thread 1 processed npair 88360
Thread 5 processed npair 53038
Thread 7 processed npair 33940
Thread 6 processed npair 43724
Thread 3 processed npair 70930
Thread 4 processed npair 62035
Thread 0 processed npair 97198
Thread 5 processed npair 53037
Thread 2 processed npair 79695
Thread 7 processed npair 33939
Thread 6 processed npair 43723
Thread 1 processed npair 88359
Thread 7 processed npair 33938
Thread 5 processed npair 53036
Thread 3 processed npair 70929
Thread 4 processed npair 62034
Thread 6 processed npair 43722
Thread 7 processed npair 33937
Thread 2 processed npair 79694
Thread 0 processed npair 97197
Thread 5 processed npair 53035
Thread 7 processed npair 33936
Thread 6 processed npair 43721
Thread 1 processed npair 88358
Thread 4 processed npair 62033
Thread 3 processed npair 70928
Thread 7 processed npair 33935
Thread 6 processed npair 43720
Thread 5 processed npair 53034
Thread 2 processed npair 79693
Thread 4 processed npair 62032
Thread 7 processed npair 33934
Thread 3 processed npair 70927
Thread 6 processed npair 43719
Thread 1 processed npair 88357
Thread 0 processed npair 97196
Thread 5 processed npair 53033
Thread 7 processed npair 33933
Thread 2 processed npair 79692
Thread 4 processed npair 62031
Thread 6 processed npair 43718
Thread 7 processed npair 33932
Thread 5 processed npair 53032
Thread 3 processed npair 70926
Thread 7 processed npair 33931
Thread 6 processed npair 43717
Thread 1 processed npair 88356
Thread 4 processed npair 62030
Thread 0 processed npair 97195
Thread 5 processed npair 53031
Thread 7 processed npair 33930
Thread 2 processed npair 79691
Thread 6 processed npair 43716
Thread 3 processed npair 70925
Thread 7 processed npair 33929
Thread 4 processed npair 62029
Thread 5 processed npair 53030
Thread 6 processed npair 43715
Thread 1 processed npair 88355
Thread 7 processed npair 33928
Thread 2 processed npair 79690
Thread 3 processed npair 70924
Thread 0 processed npair 97194
Thread 6 processed npair 43714
Thread 7 processed npair 33927
Thread 5 processed npair 53029
Thread 4 processed npair 62028
Thread 7 processed npair 33926
Thread 6 processed npair 43713
Thread 1 processed npair 88354
Thread 5 processed npair 53028
Thread 2 processed npair 79689
Thread 3 processed npair 70923
Thread 4 processed npair 62027
Thread 7 processed npair 33925
Thread 6 processed npair 43712
Thread 0 processed npair 97193
Thread 7 processed npair 33924
Thread 5 processed npair 53027
Thread 4 processed npair 62026
Thread 6 processed npair 43711
Thread 1 processed npair 88353
Thread 3 processed npair 70922
Thread 2 processed npair 79688
Thread 7 processed npair 33923
Thread 5 processed npair 53026
Thread 7 processed npair 33922
Thread 6 processed npair 43710
Thread 4 processed npair 62025
Thread 0 processed npair 97192
Thread 3 processed npair 70921
Thread 7 processed npair 33921
Thread 2 processed npair 79687
Thread 5 processed npair 53025
Thread 6 processed npair 43709
Thread 1 processed npair 88352
Thread 7 processed npair 33920
Thread 4 processed npair 62024
Thread 6 processed npair 43708
Thread 5 processed npair 53024
Thread 3 processed npair 70920
Thread 7 processed npair 33919
Thread 2 processed npair 79686
Thread 0 processed npair 97191
Thread 6 processed npair 43707
Thread 1 processed npair 88351
Thread 7 processed npair 33918
Thread 4 processed npair 62023
Thread 5 processed npair 53023
Thread 7 processed npair 33917
Thread 3 processed npair 70919
Thread 6 processed npair 43706
Thread 2 processed npair 79685
Thread 5 processed npair 53022
Thread 4 processed npair 62022
Thread 7 processed npair 33916
Thread 6 processed npair 43705
Thread 1 processed npair 88350
Thread 0 processed npair 97190
Thread 7 processed npair 33915
Thread 3 processed npair 70918
Thread 5 processed npair 53021
Thread 6 processed npair 43704
Thread 4 processed npair 62021
Thread 7 processed npair 33914
